"WorkerId";"WorkTimeInSeconds";"Input.name";"Answer.Competence";"Answer.Engagement";"Answer.Global";"Answer.Keyword";"Answer.Persuasiveness";"clip"
"A3MSYMSTHZJI98";198;"HES02";5;5;51;"la communication";1;"full"
"AJT3SUCY8NCHA";390;"HES02";5;5;100;"rǸservoir";5;"full"
"A1HMZJ59OPLD1P";40;"HES03";3;3;57;"essais";4;"middle"
"AK3VQAVM96OJ3";80;"HES03";3;4;75;"Presse industrielle";3;"middle"
"ARJDD0Z3R65BD";20;"HES03";4;4;56;"presse industrielle";4;"middle"
"A2825I2XO6KZEP";242;"HES03";4;4;90;"Comportement et matǸriaux.";4;"end"
"A2I2S3U4DRA8ZV";92;"HES03";2;3;30;"modele";2;"end"
"A3IJILP55BWIOP";76;"HES03";4;3;70;"simulation";3;"end"
"A1LP84A304GZYQ";231;"HES03";3;5;15;"Le forgeron";2;"beginning"
"A1OJ8IJAEIWL9T";93;"HES03";2;2;35;"forgeron";2;"beginning"
"AJU7B06ZHGRQS";104;"HES03";4;4;70;"Mod��les et simulations";4;"beginning"
"A14N7TK3CEQVAE";721;"HES03";5;5;95;"machines  industrielles";5;"full"
"A1OYDCIPI345Q3";278;"HES03";4;4;67;"forgeron";4;"full"
"AJT3SUCY8NCHA";363;"HES03";5;5;100;"Simulation";5;"full"
"A14FH51IF9CX3G";88;"HES04";5;3;91;"vibration";5;"middle"
"A1HMZJ59OPLD1P";35;"HES04";4;4;79;"simulation";4;"middle"
"A31Z9IY8GZC5LD";74;"HES04";4;4;77;"Simulation";5;"middle"
"A157LV5C7C5B1U";72;"HES04";5;4;94;"programmation d'un jeu VR";4;"end"
"A3IJILP55BWIOP";90;"HES04";3;3;68;"simulation";3;"end"
"ANFE3MX7DI3J6";84;"HES04";5;3;60;"realit�� virtuelle et bases de donnǸes";3;"end"
"A1337MPXA69L1O";87;"HES04";4;3;70;"voie ferrǸe";4;"beginning"
"A1LP84A304GZYQ";285;"HES04";4;5;52;"voies ferrǸes";3;"beginning"
"A3IRGLXO0OXSQG";104;"HES04";4;3;66;"rail";2;"beginning"
"A3MSYMSTHZJI98";363;"HES04";4;5;80;"technologie scientifique";4;"full"
"A3POQ5BNIWRKJP";231;"HES04";3;3;55;"Logiciel de simulation pour clone virtuel de la voie ferrǸe";3;"full"
"AJT3SUCY8NCHA";246;"HES04";5;5;98;"Logiciel";5;"full"
"A13PVNQT2WWWVL";65;"HES05";3;3;60;"planification";3;"middle"
"A14FH51IF9CX3G";84;"HES05";4;2;63;"planification";5;"middle"
"A3K67N86LJC9U9";39;"HES05";2;2;59;"Planification";3;"middle"
"A157LV5C7C5B1U";87;"HES05";4;3;50;"la planification contre les automatismes";2;"end"
"A2825I2XO6KZEP";123;"HES05";3;4;89;"Habitude et Ǹvolution.";3;"end"
"ANFE3MX7DI3J6";112;"HES05";4;3;50;"economie des energies intellectuelles";3;"end"
"A1LP84A304GZYQ";260;"HES05";4;5;25;"Projection";2;"beginning"
"AJU7B06ZHGRQS";107;"HES05";4;3;68;"PrǸdiction du futur";4;"beginning"
"AQ6J9UQL7OXLR";235;"HES05";4;3;85;"tǸlǸphone";3;"beginning"
"A1V6B98VMTBSFS";415;"HES05";2;2;23;"Recherche en programmation et pratique des compǸtences en intelligence artificielle";2;"full"
"A2OVMRCLSHX036";241;"HES05";4;2;53;"planification";2;"full"
"A3MSYMSTHZJI98";252;"HES05";4;4;90;"Intelligence artificielle";4;"full"
"A3JSIRLH46UEL7";73;"HES06";3;2;60;"Achats";4;"middle"
"A3QIWHREBINC1Z";97;"HES06";4;1;67;"Coǯt visible et invisible";4;"middle"
"A4IQ0TJHUIV3U";88;"HES06";4;3;68;"enquete sur acheteurs";3;"middle"
"A2825I2XO6KZEP";96;"HES06";4;4;81;"Gestion de l'entreprise.";4;"end"
"A2I2S3U4DRA8ZV";113;"HES06";2;1;43;"modele_economique";2;"end"
"A84BZJ0HK981A";139;"HES06";5;3;89;"gestion des affaires";5;"end"
"A1LP84A304GZYQ";255;"HES06";5;5;90;"les acheteurs";5;"beginning"
"A3IRGLXO0OXSQG";100;"HES06";2;3;45;"complexitǸ";4;"beginning"
"AJU7B06ZHGRQS";123;"HES06";3;3;62;"Service commercial";3;"beginning"
"A14N7TK3CEQVAE";704;"HES06";5;5;100;"logiciel informatique";5;"full"
"A2OVMRCLSHX036";222;"HES06";4;2;9;"couts cachǸs";1;"full"
"A2YX27BC5JWP26";605;"HES06";3;2;49;"modele socio-economique";3;"full"
"A13PVNQT2WWWVL";75;"HES07";4;4;75;"acceptabilitǸ de prise de mǸdicaments";4;"middle"
"A3JSIRLH46UEL7";55;"HES07";3;3;80;"Pris de medicament";2;"middle"
"A3K67N86LJC9U9";70;"HES07";5;4;84;"mǸdicament";3;"middle"
"A157LV5C7C5B1U";69;"HES07";4;4;88;"rendre le gout des mǸdicaments meilleur pour les enfants";4;"end"
"A3KLFN0W4O3JVC";93;"HES07";3;3;55;"mod��le statistique sur la prise de mǸdicament pris par les enfants";3;"end"
"ANFE3MX7DI3J6";99;"HES07";5;3;63;"medicaments pou les enfants";3;"end"
"A1OJ8IJAEIWL9T";100;"HES07";3;4;69;"pǸdiatrie";3;"beginning"
"A3IRGLXO0OXSQG";71;"HES07";3;3;62;"pǸdiatrie";4;"beginning"
"AJU7B06ZHGRQS";72;"HES07";3;3;68;"MǸdicaments pǸdiatriques";4;"beginning"
"A14N7TK3CEQVAE";337;"HES07";5;5;100;"mǸdicament";5;"full"
"A3MSYMSTHZJI98";332;"HES07";5;4;100;"pauvretǸ  nutrition sida";5;"full"
"A3POQ5BNIWRKJP";206;"HES07";5;4;99;"AcceptabilitǸ des enfants face aux mǸdicaments.";5;"full"
"A1HMZJ59OPLD1P";70;"HES08";4;4;86;"zero shot learning";4;"middle"
"A31Z9IY8GZC5LD";81;"HES08";5;5;94;"Intelligence artificielle";5;"middle"
"A3JSIRLH46UEL7";57;"HES08";3;3;65;"IA";3;"middle"
"A2I2S3U4DRA8ZV";91;"HES08";4;3;65;"mod��le";4;"end"
"A3IJILP55BWIOP";84;"HES08";4;3;70;"intelligence artificielle";4;"end"
"ANFE3MX7DI3J6";100;"HES08";5;3;78;"classification des especes par IA";4;"end"
"A1LP84A304GZYQ";293;"HES08";5;5;80;"Apprendissage Automatique";4;"beginning"
"A1OJ8IJAEIWL9T";79;"HES08";4;4;92;"l'intelligence artificielle";4;"beginning"
"A3IRGLXO0OXSQG";69;"HES08";3;4;72;"apprentissage";4;"beginning"
"A3MSYMSTHZJI98";627;"HES08";3;4;75;"intelligence artificielle";4;"full"
"AJT3SUCY8NCHA";430;"HES08";5;5;100;"Intelligence";1;"full"
"ALPARR84EASL2";294;"HES08";3;3;43;"intelligence artificielle";3;"full"
"A13PVNQT2WWWVL";74;"LDV01";5;5;100;"neurones";5;"middle"
"A31Z9IY8GZC5LD";118;"LDV01";5;4;85;"Systeme nerveux";5;"middle"
"A3JSIRLH46UEL7";30;"LDV01";4;3;52;"Memoire";4;"middle"
"A2825I2XO6KZEP";129;"LDV01";4;4;73;"Cortex.";4;"end"
"A3IJILP55BWIOP";68;"LDV01";3;3;60;"drogue";3;"end"
"ANFE3MX7DI3J6";61;"LDV01";5;4;75;"drogues et communication neuronale";4;"end"
"A1OJ8IJAEIWL9T";76;"LDV01";4;5;78;"drogue";4;"beginning"
"AJU7B06ZHGRQS";67;"LDV01";4;4;75;"Drogue";4;"beginning"
"ANVBXC6AL9UZQ";139;"LDV01";4;2;81;"Parce que des personnes utilise la drogue";4;"beginning"
"A14N7TK3CEQVAE";256;"LDV01";5;5;100;"drogue";5;"full"
"A2OVMRCLSHX036";196;"LDV01";4;3;77;"dǸpendance aux drogues";4;"full"
"A3MSYMSTHZJI98";241;"LDV01";4;5;100;"effets de la drogue";4;"full"
"A13PVNQT2WWWVL";77;"LDV02";5;3;75;"traitement de l'eau";4;"middle"
"A1HMZJ59OPLD1P";57;"LDV02";4;5;94;"separation d'emulsion d'huile";4;"middle"
"A31Z9IY8GZC5LD";73;"LDV02";4;2;70;"Traitement de l'eau";4;"middle"
"A2825I2XO6KZEP";227;"LDV02";3;3;45;"Membranes et carbone.";3;"end"
"A3IJILP55BWIOP";113;"LDV02";3;2;35;"Filtration";2;"end"
"ANFE3MX7DI3J6";101;"LDV02";5;3;84;"ameliorement de la tecnologie de filtration";4;"end"
"A1337MPXA69L1O";75;"LDV02";3;3;60;"traitement de l'eau";3;"beginning"
"A1OJ8IJAEIWL9T";76;"LDV02";4;5;62;"eau";4;"beginning"
"A3IRGLXO0OXSQG";66;"LDV02";3;3;60;"eau";4;"beginning"
"A2OVMRCLSHX036";453;"LDV02";5;5;95;"Filtration Ǹmulsions toxiques";5;"full"
"A2YX27BC5JWP26";203;"LDV02";4;3;70;"traitement de l'eau";4;"full"
"A3POQ5BNIWRKJP";205;"LDV02";5;5;93;"le traitement de l'eau";5;"full"
"A13PVNQT2WWWVL";71;"LDV03";4;2;75;"kǸratinocyte";4;"middle"
"A31Z9IY8GZC5LD";43;"LDV03";4;4;83;"Epiderme";4;"middle"
"A3JSIRLH46UEL7";33;"LDV03";3;2;45;"Virus";2;"middle"
"A2825I2XO6KZEP";120;"LDV03";3;3;67;"Virus de l'herp��s.";3;"end"
"A3IJILP55BWIOP";102;"LDV03";4;3;69;"herp��s";3;"end"
"A84BZJ0HK981A";77;"LDV03";5;4;88;"herp��s";5;"end"
"A1337MPXA69L1O";83;"LDV03";2;2;43;"herpes";3;"beginning"
"A1LP84A304GZYQ";291;"LDV03";5;5;85;"Dermatique";4;"beginning"
"ANVBXC6AL9UZQ";109;"LDV03";4;2;81;"Bacteries en dermatologie, infections de la peau";4;"beginning"
"A14N7TK3CEQVAE";284;"LDV03";5;5;100;"virus de l'herp��s";5;"full"
"A3MSYMSTHZJI98";458;"LDV03";5;4;75;"virus de l'herp��s";4;"full"
"AY0R6NKZJK1L2";676;"LDV03";4;3;78;"dermatologie";2;"full"
"A31Z9IY8GZC5LD";80;"LDV04";5;4;80;"Maladie de Lyme";4;"middle"
"A3JSIRLH46UEL7";35;"LDV04";3;2;45;"Maladie";2;"middle"
"A3K67N86LJC9U9";81;"LDV04";2;2;42;"microbe";2;"middle"
"A1S2V59V7NHOKQ";149;"LDV04";3;2;57;"modifier gǸnǸtiquement";2;"end"
"A2825I2XO6KZEP";99;"LDV04";4;4;86;"GǸnǸtique et bactǸries.";3;"end"
"A84BZJ0HK981A";187;"LDV04";5;3;87;"bactǸries";5;"end"
"A31PVZ4KDUMEEV";87;"LDV04";3;5;60;"tiques";4;"beginning"
"A3IRGLXO0OXSQG";65;"LDV04";3;3;56;"tique";4;"beginning"
"AJU7B06ZHGRQS";77;"LDV04";3;3;70;"Tiques";4;"beginning"
"A2YX27BC5JWP26";465;"LDV04";4;4;85;"bacteries (communication)";4;"full"
"A3MSYMSTHZJI98";277;"LDV04";4;3;50;"la communication";3;"full"
"A3POQ5BNIWRKJP";204;"LDV04";5;4;91;"Les molǸcules des tiques";4;"full"
"A1HMZJ59OPLD1P";65;"LDV05";4;3;63;"L'identitǸ des femmes";3;"middle"
"A31Z9IY8GZC5LD";51;"LDV05";4;3;70;"EnquǦte";3;"middle"
"AWOL30BIZ8OAY";70;"LDV05";4;3;59;"Crime";3;"middle"
"A2825I2XO6KZEP";190;"LDV05";4;4;71;"�?ge moyen et femmes.";3;"end"
"A3IJILP55BWIOP";90;"LDV05";3;3;66;"Moyen �?ge";3;"end"
"A84BZJ0HK981A";94;"LDV05";5;4;92;"la femme mǸdiǸvale";5;"end"
"A1LP84A304GZYQ";294;"LDV05";5;5;89;"La criminologie";4;"beginning"
"A1OJ8IJAEIWL9T";79;"LDV05";3;2;21;"corps fǸminin";2;"beginning"
"ANVBXC6AL9UZQ";109;"LDV05";5;4;94;"corps fǸminin et criminalitǸ";4;"beginning"
"A3KRBR1I2R31UT";247;"LDV05";4;4;56;"tecnologia";3;"full"
"A3MSYMSTHZJI98";331;"LDV05";4;3;76;"corps fǸminin";3;"full"
"A7GFJCU8XD32L";223;"LDV05";5;3;69;"rǸlation entre le corp feminin et le crime �� la fin du Moyen Age";4;"full"
"A13PVNQT2WWWVL";88;"LDV06";5;4;100;"p l c";5;"middle"
"A1HMZJ59OPLD1P";54;"LDV06";5;4;85;"blocage PLC";4;"middle"
"A3JSIRLH46UEL7";56;"LDV06";3;2;65;"Biologie";4;"middle"
"A157LV5C7C5B1U";90;"LDV06";4;5;90;"les cellules pulmonaires";4;"end"
"A3IJILP55BWIOP";136;"LDV06";3;1;23;"cellule";1;"end"
"A84BZJ0HK981A";196;"LDV06";5;4;93;"cellules";5;"end"
"A1OJ8IJAEIWL9T";86;"LDV06";3;4;87;"CFTR";3;"beginning"
"A3IRGLXO0OXSQG";66;"LDV06";4;4;86;"mucoviscidose";4;"beginning"
"AJU7B06ZHGRQS";69;"LDV06";3;3;60;"Mucoviscidose";3;"beginning"
"A14N7TK3CEQVAE";310;"LDV06";5;4;100;"langage des cellules";5;"full"
"A1J9MSHU4I80S5";325;"LDV06";4;3;80;"mucoviscidose";4;"full"
"A1V6B98VMTBSFS";474;"LDV06";3;3;39;"Recherche sur la mucoviscidose et son traitement possible";3;"full"
"A13PVNQT2WWWVL";74;"LDV07";4;2;75;"satellite";3;"middle"
"A14FH51IF9CX3G";71;"LDV07";4;2;81;"sattelite";4;"middle"
"A31Z9IY8GZC5LD";82;"LDV07";5;4;74;"TǸlǸcommunication";4;"middle"
"A157LV5C7C5B1U";168;"LDV07";4;4;85;"rǸallocation des ressources";4;"end"
"A84BZJ0HK981A";134;"LDV07";5;4;83;"internet";4;"end"
"ANFE3MX7DI3J6";153;"LDV07";5;3;67;"ecologie et gestion de l'energie";3;"end"
"A1337MPXA69L1O";82;"LDV07";5;4;91;"Aeropostale";4;"beginning"
"A3IRGLXO0OXSQG";69;"LDV07";3;3;65;"transmission";4;"beginning"
"ANVBXC6AL9UZQ";97;"LDV07";4;2;69;"Nouvelle technologies, communications et internet";5;"beginning"
"A3EOXJ7VRTZRYQ";193;"LDV07";3;3;85;"satellites";5;"full"
"A3POQ5BNIWRKJP";212;"LDV07";5;4;86;"transmission des messages";4;"full"
"AJT3SUCY8NCHA";404;"LDV07";5;5;99;"TǸlǸcommunication";5;"full"
"A2SM26ZFOYOKJY";115;"LDV08";4;4;100;"stress molǸculaire";5;"middle"
"A31Z9IY8GZC5LD";29;"LDV08";5;4;84;"Micro-organismes";5;"middle"
"A3JSIRLH46UEL7";37;"LDV08";3;3;75;"Antibiotique";3;"middle"
"A157LV5C7C5B1U";154;"LDV08";4;5;90;"les bactǸries dans le caca";4;"end"
"A2I2S3U4DRA8ZV";78;"LDV08";4;5;74;"bacterie";3;"end"
"A3IJILP55BWIOP";82;"LDV08";3;2;48;"mǸdicaments";3;"end"
"A1LP84A304GZYQ";155;"LDV08";5;5;91;"La flore intestinale";4;"beginning"
"A1OJ8IJAEIWL9T";83;"LDV08";5;5;85;"microbiote intestinal";4;"beginning"
"AJU7B06ZHGRQS";159;"LDV08";4;4;70;"Flore intestinale";4;"beginning"
"A14N7TK3CEQVAE";480;"LDV08";5;5;100;"microbiote intestinal";5;"full"
"A3MSYMSTHZJI98";385;"LDV08";4;4;91;"corps humain scientifique";4;"full"
"AY0R6NKZJK1L2";718;"LDV08";2;3;67;"microbiote";2;"full"
"A1HMZJ59OPLD1P";62;"LDV09";4;5;89;"technologie de la lumiere";4;"middle"
"A28ZQT5WXSMIED";60;"LDV09";4;3;60;"lumi��re";4;"middle"
"A3F6FNJMTWTPTA";69;"LDV09";2;2;27;"casque sans fil et sǸcurisǸ";2;"middle"
"A2I2S3U4DRA8ZV";146;"LDV09";4;3;62;"technologie";2;"end"
"A3IJILP55BWIOP";106;"LDV09";3;2;40;"communication";2;"end"
"A84BZJ0HK981A";86;"LDV09";5;3;83;"avions";5;"end"
"A1337MPXA69L1O";69;"LDV09";2;2;42;"communication aǸrienne";2;"beginning"
"A1LP84A304GZYQ";288;"LDV09";4;5;50;"Le casque";3;"beginning"
"A1OJ8IJAEIWL9T";70;"LDV09";4;3;88;"avion";4;"beginning"
"A14N7TK3CEQVAE";420;"LDV09";5;5;100;"casque pour l'aviation";5;"full"
"A2OVMRCLSHX036";200;"LDV09";4;4;85;"casques pilotes lumineux";5;"full"
"A3POQ5BNIWRKJP";202;"LDV09";3;3;50;"casque sans fil sǸcurisǸ";3;"full"
"A1HMZJ59OPLD1P";48;"LDV10";5;3;77;"LǸgionelle";3;"middle"
"A2SM26ZFOYOKJY";95;"LDV10";4;4;98;"bactǸries";4;"middle"
"AK3VQAVM96OJ3";71;"LDV10";3;2;50;"bactǸries";2;"middle"
"A157LV5C7C5B1U";64;"LDV10";5;2;75;"les mollǸculles et les lǸgionnelles";4;"end"
"A2825I2XO6KZEP";106;"LDV10";2;3;81;"BactǸries et protǸines.";2;"end"
"A3IJILP55BWIOP";84;"LDV10";3;2;39;"bactǸrie";2;"end"
"A1337MPXA69L1O";80;"LDV10";4;3;76;"bactǸries";3;"beginning"
"A1F97B6GPXCTD";107;"LDV10";4;3;75;"bactǸries";4;"beginning"
"A1LP84A304GZYQ";252;"LDV10";4;5;56;"BactǸries";3;"beginning"
"A14N7TK3CEQVAE";380;"LDV10";1;5;100;"micro-organisme";5;"full"
"A1J9MSHU4I80S5";309;"LDV10";4;2;61;"bactǸries";3;"full"
"A1OYDCIPI345Q3";320;"LDV10";4;3;60;"lǸgionelle";3;"full"
"A14FH51IF9CX3G";76;"LOR01";4;2;72;"contamination";4;"middle"
"A3JSIRLH46UEL7";91;"LOR01";2;2;40;"Elevages des porcs";2;"middle"
"ARJDD0Z3R65BD";65;"LOR01";5;4;78;"nourriture";4;"middle"
"A2825I2XO6KZEP";96;"LOR01";3;3;67;"Les porcs et la contamination des aliments.";4;"end"
"A3IJILP55BWIOP";90;"LOR01";3;2;37;"porc";2;"end"
"ANFE3MX7DI3J6";79;"LOR01";5;4;79;"contamination bacterique de la viande de porc";3;"end"
"A1LP84A304GZYQ";289;"LOR01";4;5;72;"La chlordǸcone";4;"beginning"
"A2SZ92V03AFCWU";67;"LOR01";4;4;49;"cochons";4;"beginning"
"AJU7B06ZHGRQS";190;"LOR01";4;4;65;"ChlordǸcone";4;"beginning"
"A14N7TK3CEQVAE";389;"LOR01";5;5;100;"chlordǸcone";5;"full"
"A3MSYMSTHZJI98";383;"LOR01";4;3;90;"molǸcule organisme";4;"full"
"A3POQ5BNIWRKJP";210;"LOR01";3;4;79;"Pollution liǸe aux insecticides";3;"full"
"A14FH51IF9CX3G";81;"LOR02";4;2;76;"le xenon";4;"middle"
"A1HMZJ59OPLD1P";43;"LOR02";5;4;89;"xenon";5;"middle"
"A31Z9IY8GZC5LD";92;"LOR02";4;3;68;"XǸnon";4;"middle"
"A2825I2XO6KZEP";120;"LOR02";4;4;65;"Com��tes et nature.";4;"end"
"A3IJILP55BWIOP";85;"LOR02";4;4;71;"astrophysique";4;"end"
"A84BZJ0HK981A";92;"LOR02";5;4;91;"com��tes";5;"end"
"A1337MPXA69L1O";86;"LOR02";4;4;74;"Gaz";4;"beginning"
"A1LP84A304GZYQ";140;"LOR02";5;5;97;"Les gaz";5;"beginning"
"A3IRGLXO0OXSQG";87;"LOR02";4;5;87;"gaz";4;"beginning"
"A14N7TK3CEQVAE";420;"LOR02";5;5;100;"xǸnon";5;"full"
"A1V6B98VMTBSFS";337;"LOR02";4;2;60;"Recherche de roches extraterrestres en laboratoire";3;"full"
"A3MSYMSTHZJI98";227;"LOR02";5;5;100;"atmosph��re";1;"full"
"A15ERD4HOFEPHM";81;"LOR03";4;3;62;"molǸcule";3;"middle"
"A3JSIRLH46UEL7";54;"LOR03";2;2;50;"traitement medical";3;"middle"
"A3K67N86LJC9U9";34;"LOR03";2;3;63;"rǸactions";2;"middle"
"A157LV5C7C5B1U";87;"LOR03";5;4;93;"dǸterminer les bonnes cellules et molǸcules contre les tumeurs";4;"end"
"A2825I2XO6KZEP";123;"LOR03";3;3;67;"Contre le cancer.";4;"end"
"A2I2S3U4DRA8ZV";128;"LOR03";2;2;33;"tumeur";2;"end"
"A1337MPXA69L1O";82;"LOR03";4;3;78;"cancer";4;"beginning"
"A1LP84A304GZYQ";95;"LOR03";5;5;90;"Cancer du sein";4;"beginning"
"A1OJ8IJAEIWL9T";69;"LOR03";4;4;88;"cancer";4;"beginning"
"A1V6B98VMTBSFS";398;"LOR03";2;2;21;"Trouver un rem��de contre les formes les plus graves de cancer";3;"full"
"A2OVMRCLSHX036";195;"LOR03";4;3;60;"cancer du sein";3;"full"
"A3MSYMSTHZJI98";393;"LOR03";5;5;94;"cancer du sein";5;"full"
"A14FH51IF9CX3G";87;"LOR04";5;3;91;"poisson";5;"middle"
"A1HMZJ59OPLD1P";72;"LOR04";4;5;89;"pollution de la rivi��re";4;"middle"
"A3JSIRLH46UEL7";35;"LOR04";3;2;70;"Poissons";4;"middle"
"A3IJILP55BWIOP";86;"LOR04";4;4;82;"pesticide";4;"end"
"A84BZJ0HK981A";108;"LOR04";5;4;88;"pesticides";5;"end"
"ANFE3MX7DI3J6";66;"LOR04";4;3;60;"pesticides et sediments dans l'eau";2;"end"
"A1LP84A304GZYQ";285;"LOR04";4;5;84;"pesticides";3;"beginning"
"A3IRGLXO0OXSQG";66;"LOR04";3;5;79;"pesticide";4;"beginning"
"AJU7B06ZHGRQS";97;"LOR04";4;4;80;"Pesticides et qualitǸ des cours d'eau";4;"beginning"
"A1J9MSHU4I80S5";275;"LOR04";5;5;95;"pesticide";5;"full"
"A2OVMRCLSHX036";268;"LOR04";4;3;94;"accumulation des pesticides";4;"full"
"A3POQ5BNIWRKJP";208;"LOR04";4;5;95;"la pollution liǸe aux pesticides";5;"full"
"A1HMZJ59OPLD1P";68;"LOR05";4;5;91;"piratage de donnǸes";5;"middle"
"A3F6FNJMTWTPTA";80;"LOR05";4;3;61;"La sǸcuritǸ des donnǸes";4;"middle"
"A3JSIRLH46UEL7";50;"LOR05";3;2;60;"privacy";2;"middle"
"A2825I2XO6KZEP";112;"LOR05";2;3;69;"Syst��mes informatiques.";3;"end"
"A3IJILP55BWIOP";86;"LOR05";4;4;60;"informatique";4;"end"
"A84BZJ0HK981A";255;"LOR05";5;4;94;"sǸcuritǸ";5;"end"
"A1LP84A304GZYQ";234;"LOR05";5;5;95;"La confiance";5;"beginning"
"AJU7B06ZHGRQS";75;"LOR05";4;4;75;"SǸcuritǸ";4;"beginning"
"ANVBXC6AL9UZQ";70;"LOR05";3;2;65;"Sentiment de sǸcuritǸ";4;"beginning"
"A2OVMRCLSHX036";208;"LOR05";4;3;63;"sǸcurisation";3;"full"
"A3MSYMSTHZJI98";317;"LOR05";4;4;66;"sǸcuritǸ intelligente";4;"full"
"A3POQ5BNIWRKJP";221;"LOR05";5;5;99;"Connexion entre garantie et confiance pour un sentiment de sǸcuritǸ";5;"full"
"A13PVNQT2WWWVL";80;"LOR06";5;4;75;"Ǹmotions";4;"middle"
"A1HMZJ59OPLD1P";43;"LOR06";5;3;52;"wwf";4;"middle"
"A3JSIRLH46UEL7";31;"LOR06";3;2;38;"Emotion";2;"middle"
"A157LV5C7C5B1U";73;"LOR06";3;2;59;"la persuasion et le changement dans le comportement";4;"end"
"A2825I2XO6KZEP";115;"LOR06";4;4;86;"Comportement et persuasion.";4;"end"
"A3IJILP55BWIOP";100;"LOR06";3;2;27;"persuasion";2;"end"
"A1337MPXA69L1O";67;"LOR06";4;3;70;"persuasion";3;"beginning"
"A1LP84A304GZYQ";159;"LOR06";5;5;70;"Persuasion";3;"beginning"
"AJU7B06ZHGRQS";74;"LOR06";3;3;66;"Persuasion";3;"beginning"
"A20F1SLHKHBUT3";222;"LOR06";4;2;83;"persuasion";4;"full"
"A2OVMRCLSHX036";376;"LOR06";4;3;40;"influence environnementale";3;"full"
"A7GFJCU8XD32L";217;"LOR06";4;2;55;"les sites web et leur influence sur le comportament des personnes par rapport �� l'envirronment";3;"full"
"A15ERD4HOFEPHM";76;"LOR07";4;3;62;"travaille";3;"middle"
"A1HMZJ59OPLD1P";55;"LOR07";4;3;78;"mani��re de travailler";4;"middle"
"A31Z9IY8GZC5LD";38;"LOR07";5;4;81;"FlexibilitǸ cognitive";4;"middle"
"A2825I2XO6KZEP";132;"LOR07";2;3;76;"Peugeot et le travail.";4;"end"
"A3IJILP55BWIOP";97;"LOR07";4;3;65;"psychologie";3;"end"
"ANFE3MX7DI3J6";144;"LOR07";5;4;96;"interaction ente operateurs et machines";4;"end"
"A1LP84A304GZYQ";269;"LOR07";5;5;90;"La technologie";5;"beginning"
"A1OJ8IJAEIWL9T";73;"LOR07";4;5;91;"machine";4;"beginning"
"A3IRGLXO0OXSQG";70;"LOR07";4;3;61;"ergonomie";4;"beginning"
"A1V6B98VMTBSFS";623;"LOR07";3;3;45;"Le confort de la tablette au quotidien";4;"full"
"A2OVMRCLSHX036";224;"LOR07";3;2;18;"charge mentale";2;"full"
"A3POQ5BNIWRKJP";213;"LOR07";5;5;99;"Transformation du travail humain face aux outils digitaux";5;"full"
"A1HMZJ59OPLD1P";92;"LOR08";4;4;85;"l'Ǹcosyst��me forestier";4;"middle"
"A31Z9IY8GZC5LD";74;"LOR08";5;4;85;"Ecosyst��me";4;"middle"
"A3K67N86LJC9U9";57;"LOR08";4;3;64;"biodiversitǸ";3;"middle"
"A2825I2XO6KZEP";122;"LOR08";4;4;79;"BiodiversitǸ et conservation.";4;"end"
"A2I2S3U4DRA8ZV";86;"LOR08";2;5;66;"foret";3;"end"
"ANFE3MX7DI3J6";88;"LOR08";5;4;82;"protection de la forete et de la biodiversit��";4;"end"
"A1LP84A304GZYQ";161;"LOR08";3;5;50;"ForǦt";2;"beginning"
"A2SZ92V03AFCWU";101;"LOR08";4;3;81;"foret";4;"beginning"
"A3IRGLXO0OXSQG";66;"LOR08";4;5;89;"Ǹcologie";4;"beginning"
"A2YX27BC5JWP26";716;"LOR08";5;4;83;"ecologie";4;"full"
"A3MSYMSTHZJI98";238;"LOR08";5;5;100;"Ǹcosyst��me";1;"full"
"AJT3SUCY8NCHA";419;"LOR08";5;5;88;"forǦt";5;"full"
"A13PVNQT2WWWVL";110;"LOR09";3;2;26;"nickel";2;"middle"
"A2SM26ZFOYOKJY";112;"LOR09";5;4;96;"mǸcanisme des plantes";5;"middle"
"A31Z9IY8GZC5LD";104;"LOR09";4;4;72;"Nickel";3;"middle"
"A2825I2XO6KZEP";108;"LOR09";3;4;77;"Nickel et plantes.";4;"end"
"A2I2S3U4DRA8ZV";94;"LOR09";4;1;48;"culture";3;"end"
"ANFE3MX7DI3J6";144;"LOR09";5;3;67;"pollution au nickel";3;"end"
"A1LP84A304GZYQ";212;"LOR09";4;5;51;"Plantes";2;"beginning"
"A3IRGLXO0OXSQG";66;"LOR09";3;2;45;"agriculture";3;"beginning"
"AJU7B06ZHGRQS";96;"LOR09";4;3;72;"Cycle biogǸochimique du nickel en milieu tropical";3;"beginning"
"A14N7TK3CEQVAE";335;"LOR09";5;5;100;"BornǸo";5;"full"
"A1V6B98VMTBSFS";623;"LOR09";3;2;38;"La croissance des plantes sous les tropiques";3;"full"
"A3MSYMSTHZJI98";247;"LOR09";4;3;50;"�?quilibre naturel";3;"full"
"A13PVNQT2WWWVL";72;"LOR10";4;3;75;"foret";4;"middle"
"A14FH51IF9CX3G";77;"LOR10";3;2;49;"foret";3;"middle"
"A1HMZJ59OPLD1P";64;"LOR10";5;4;93;"forǦts fran��aises";5;"middle"
"A2I2S3U4DRA8ZV";83;"LOR10";4;3;64;"foret";3;"end"
"A3IJILP55BWIOP";84;"LOR10";3;3;54;"simulation";3;"end"
"A84BZJ0HK981A";82;"LOR10";5;4;86;"la forǦt";4;"end"
